ID;Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;PersonalLoan;SecuritiesAccount;CDAccount;Online;CreditCard;ExperienceCategory;IncomeCategory;Log_Income;FamilySizeCategory;Income_Family_Interaction;SpendingperFamily;Log_Mortgage;Mortgage/Income;SpendingCategory;MortgageDependency;AgeGroup;EducationLevel
2154;40;14;123;90041;1;5200;1;0;0;0;0;1;0;Senior;High Income;4.820281565605037;Small;123.0;5200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2155;32;8;45;94558;1;2400;2;0;0;0;0;0;0;Senior;Middle Income;3.828641396489095;Small;45.0;2400.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2156;62;38;154;94305;1;2900;1;0;0;0;0;1;0;Senior;High Income;5.043425116919247;Small;154.0;2900.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2157;35;11;93;90747;2;2700;1;0;0;0;0;1;1;Senior;High Income;4.543294782270004;Small;46.5;1350.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2158;25;0;71;93727;4;200;1;78;0;1;0;0;0;Junior;High Income;4.276666119016055;Medium;17.75;50.0;4.3694478524670215;1.0985915492957747;High Spender;High Dependency;Young Adult;Undergraduate
2159;50;25;83;94720;4;3100;1;0;1;0;0;0;1;Senior;High Income;4.430816798843313;Medium;20.75;775.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2160;61;35;99;94085;1;4800;3;255;1;0;0;0;1;Senior;High Income;4.605170185988092;Small;99.0;4800.0;5.545177444479562;2.5757575757575757;High Spender;High Dependency;Senior;Advanced/PhD
2161;43;17;55;93933;3;2200;2;0;0;0;0;0;0;Senior;Middle Income;4.02535169073515;Medium;18.333333333333332;733.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2162;52;28;38;94131;4;900;2;95;0;0;0;1;1;Senior;Middle Income;3.6635616461296463;Medium;9.5;225.0;4.564348191467836;2.5;High Spender;High Dependency;Senior;Graduate
2163;39;13;74;95008;3;900;2;155;0;0;0;1;0;Senior;High Income;4.31748811353631;Medium;24.666666666666668;300.0;5.049856007249537;2.0945945945945947;High Spender;High Dependency;Adult;Graduate
2164;33;3;69;92161;4;1800;3;0;0;0;0;1;0;Mid-Level;High Income;4.248495242049359;Medium;17.25;450.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2165;27;3;104;92007;2;2500;1;184;0;1;0;1;0;Mid-Level;High Income;4.653960350157523;Small;52.0;1250.0;5.220355825078324;1.7692307692307692;High Spender;High Dependency;Young Adult;Undergraduate
2166;27;0;38;95929;4;1000;3;154;0;0;0;1;0;Junior;Middle Income;3.6635616461296463;Medium;9.5;250.0;5.043425116919247;4.052631578947368;High Spender;High Dependency;Young Adult;Advanced/PhD
2167;32;8;25;93524;3;900;3;0;0;0;0;1;1;Senior;Middle Income;3.258096538021482;Medium;8.333333333333334;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2168;65;40;162;94596;1;1300;1;0;0;0;0;1;0;Senior;High Income;5.093750200806762;Small;162.0;1300.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2169;55;29;64;93063;4;2600;3;0;0;0;0;1;0;Senior;Middle Income;4.174387269895637;Medium;16.0;650.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2170;52;27;30;94305;2;700;2;0;0;0;0;1;1;Senior;Middle Income;3.4339872044851463;Small;15.0;350.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2171;39;13;52;95039;3;500;3;0;0;1;0;0;1;Senior;Middle Income;3.970291913552122;Medium;17.333333333333332;166.66666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2172;35;11;42;93108;1;1500;3;0;0;0;0;1;0;Senior;Middle Income;3.7612001156935624;Small;42.0;1500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2173;39;15;79;92028;2;1800;2;219;0;0;0;0;0;Senior;High Income;4.382026634673881;Small;39.5;900.0;5.393627546352362;2.7721518987341773;High Spender;High Dependency;Adult;Graduate
2174;34;10;34;93407;1;1700;1;164;0;0;0;0;0;Senior;Middle Income;3.5553480614894135;Small;34.0;1700.0;5.10594547390058;4.823529411764706;High Spender;High Dependency;Adult;Undergraduate
2175;30;5;123;95605;2;3100;1;0;0;0;0;1;0;Mid-Level;High Income;4.820281565605037;Small;61.5;1550.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2176;37;12;160;94305;2;3300;1;0;0;0;0;0;0;Senior;High Income;5.081404364984463;Small;80.0;1650.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2177;41;14;51;91320;3;2330;2;0;0;0;0;1;0;Senior;Middle Income;3.9512437185814275;Medium;17.0;776.6666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2178;31;7;108;94507;1;4000;1;0;0;0;0;1;0;Senior;High Income;4.6913478822291435;Small;108.0;4000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2179;37;13;158;93943;2;2300;2;0;1;0;1;1;1;Senior;High Income;5.0689042022202315;Small;79.0;1150.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2180;49;23;68;90024;1;1500;2;0;0;0;0;0;0;Senior;High Income;4.23410650459726;Small;68.0;1500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2181;58;33;42;91380;2;1600;3;0;0;0;0;1;0;Senior;Middle Income;3.7612001156935624;Small;21.0;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2182;45;15;32;94143;1;750;3;105;0;0;0;1;0;Senior;Middle Income;3.4965075614664802;Small;32.0;750.0;4.663439094112067;3.28125;High Spender;High Dependency;Adult;Advanced/PhD
2183;40;14;22;94566;2;1400;3;0;0;0;0;0;0;Senior;Low Income;3.1354942159291497;Small;11.0;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2184;34;8;29;90025;2;2000;3;0;0;0;0;1;1;Senior;Middle Income;3.4011973816621555;Small;14.5;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2185;62;36;183;90095;2;3400;3;0;1;0;0;0;0;Senior;High Income;5.214935757608986;Small;91.5;1700.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2186;54;30;69;92009;1;1600;3;0;0;0;0;1;1;Senior;High Income;4.248495242049359;Small;69.0;1600.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2187;26;2;92;96001;2;200;1;0;0;0;0;1;0;Junior;High Income;4.532599493153256;Small;46.0;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
2188;54;30;40;90024;2;1000;3;0;0;0;0;0;0;Senior;Middle Income;3.713572066704308;Small;20.0;500.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2189;29;4;9;92037;4;500;3;86;0;0;0;1;1;Mid-Level;Low Income;2.302585092994046;Medium;2.25;125.0;4.465908118654584;9.555555555555555;High Spender;High Dependency;Young Adult;Advanced/PhD
2190;48;23;128;94309;1;600;1;0;0;0;0;1;1;Senior;High Income;4.859812404361672;Small;128.0;600.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2191;27;3;110;96150;2;200;1;294;0;1;0;0;1;Mid-Level;High Income;4.709530201312334;Small;55.0;100.0;5.68697535633982;2.672727272727273;High Spender;High Dependency;Young Adult;Undergraduate
2192;42;18;171;90027;2;8000;1;0;0;0;0;1;0;Senior;High Income;5.147494476813453;Small;85.5;4000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2193;25;1;13;95814;4;1000;1;95;0;0;0;0;1;Junior;Low Income;2.6390573296152584;Medium;3.25;250.0;4.564348191467836;7.3076923076923075;High Spender;High Dependency;Young Adult;Undergraduate
2194;45;19;25;94609;2;100;3;102;0;0;0;1;0;Senior;Middle Income;3.258096538021482;Small;12.5;50.0;4.634728988229636;4.08;High Spender;High Dependency;Adult;Advanced/PhD
2195;34;9;123;94553;1;1600;2;0;1;0;0;1;0;Senior;High Income;4.820281565605037;Small;123.0;1600.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2196;51;27;33;92037;4;200;1;83;0;0;0;1;0;Senior;Middle Income;3.5263605246161616;Medium;8.25;50.0;4.430816798843313;2.515151515151515;High Spender;High Dependency;Senior;Undergraduate
2197;51;24;189;95211;4;4750;2;0;1;0;0;1;0;Senior;High Income;5.247024072160486;Medium;47.25;1187.5;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2198;60;35;34;94102;1;300;3;0;0;0;0;1;0;Senior;Middle Income;3.5553480614894135;Small;34.0;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2199;59;35;58;91355;1;0;2;0;0;0;0;1;0;Senior;Middle Income;4.07753744390572;Small;58.0;0.0;0.0;0.0;Low Spender;No Mortgage;Senior;Graduate
2200;49;24;51;91016;1;1300;2;98;0;0;0;0;1;Senior;Middle Income;3.9512437185814275;Small;51.0;1300.0;4.59511985013459;1.9215686274509804;High Spender;High Dependency;Adult;Graduate
2201;50;25;29;90095;2;1300;1;0;0;0;0;0;0;Senior;Middle Income;3.4011973816621555;Small;14.5;650.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2202;41;16;111;92009;2;400;1;0;0;0;0;0;0;Senior;High Income;4.718498871295094;Small;55.5;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2203;49;24;43;94709;4;1900;3;0;0;0;0;1;0;Senior;Middle Income;3.784189633918261;Medium;10.75;475.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2204;50;25;130;91320;1;600;1;311;0;0;0;0;0;Senior;High Income;4.875197323201151;Small;130.0;600.0;5.7430031878094825;2.3923076923076922;High Spender;High Dependency;Adult;Undergraduate
2205;63;37;20;94704;2;400;1;76;0;0;0;0;0;Senior;Low Income;3.044522437723423;Small;10.0;200.0;4.343805421853684;3.8;High Spender;High Dependency;Senior;Undergraduate
2206;63;37;101;95819;2;2800;1;0;0;0;0;0;0;Senior;High Income;4.624972813284271;Small;50.5;1400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2207;33;7;48;92831;4;2200;2;207;0;0;0;0;0;Senior;Middle Income;3.8918202981106265;Medium;12.0;550.0;5.337538079701318;4.3125;High Spender;High Dependency;Adult;Graduate
2208;38;12;180;90245;1;2800;3;158;1;0;0;1;0;Senior;High Income;5.198497031265826;Small;180.0;2800.0;5.0689042022202315;0.8777777777777778;High Spender;High Dependency;Adult;Advanced/PhD
2209;64;40;92;91109;2;0;3;185;0;1;0;1;0;Senior;High Income;4.532599493153256;Small;46.0;0.0;5.225746673713202;2.010869565217391;Low Spender;High Dependency;Senior;Advanced/PhD
2210;36;10;33;94080;3;900;1;0;0;0;0;0;0;Senior;Middle Income;3.5263605246161616;Medium;11.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2211;58;33;51;95006;2;1900;2;0;0;0;0;0;0;Senior;Middle Income;3.9512437185814275;Small;25.5;950.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2212;39;14;31;92717;2;1400;2;94;0;0;0;1;1;Senior;Middle Income;3.4657359027997265;Small;15.5;700.0;4.553876891600541;3.032258064516129;High Spender;High Dependency;Adult;Graduate
2213;46;22;83;95060;1;2700;1;0;0;0;0;1;0;Senior;High Income;4.430816798843313;Small;83.0;2700.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2214;61;37;45;94610;1;800;1;0;0;0;0;0;0;Senior;Middle Income;3.828641396489095;Small;45.0;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2215;53;27;89;92735;1;800;3;146;0;0;0;1;1;Senior;High Income;4.499809670330265;Small;89.0;800.0;4.990432586778736;1.6404494382022472;High Spender;High Dependency;Senior;Advanced/PhD
2216;28;3;193;94501;3;4000;2;0;1;0;0;1;0;Mid-Level;High Income;5.267858159063328;Medium;64.33333333333333;1333.3333333333333;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
2217;64;40;89;94707;1;3800;1;0;0;0;0;0;0;Senior;High Income;4.499809670330265;Small;89.0;3800.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2218;48;24;162;91355;4;3300;2;446;1;0;1;1;0;Senior;High Income;5.093750200806762;Medium;40.5;825.0;6.102558594613569;2.753086419753086;High Spender;High Dependency;Adult;Graduate
2219;38;13;9;92634;2;300;2;0;0;0;0;0;0;Senior;Low Income;2.302585092994046;Small;4.5;150.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2220;52;22;58;93101;4;2000;3;223;0;0;0;1;0;Senior;Middle Income;4.07753744390572;Medium;14.5;500.0;5.4116460518550396;3.8448275862068964;High Spender;High Dependency;Senior;Advanced/PhD
2221;65;40;80;94105;1;800;3;0;0;0;0;1;0;Senior;High Income;4.394449154672439;Small;80.0;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2222;59;33;73;92056;2;1700;3;0;0;0;0;1;1;Senior;High Income;4.30406509320417;Small;36.5;850.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2223;45;20;41;95008;1;300;1;0;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Small;41.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2224;53;28;74;91711;3;2000;2;0;0;1;0;0;0;Senior;High Income;4.31748811353631;Medium;24.666666666666668;666.6666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2225;38;12;29;92084;2;1400;3;0;0;0;0;1;0;Senior;Middle Income;3.4011973816621555;Small;14.5;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2226;54;24;25;90505;4;400;3;115;0;0;0;0;0;Senior;Middle Income;3.258096538021482;Medium;6.25;100.0;4.7535901911063645;4.6;High Spender;High Dependency;Senior;Advanced/PhD
2227;25;1;98;90717;1;5400;1;0;0;0;0;1;0;Junior;High Income;4.59511985013459;Small;98.0;5400.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
2228;61;35;59;90840;4;1700;2;0;0;0;0;1;1;Senior;Middle Income;4.0943445622221;Medium;14.75;425.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2229;48;23;43;90254;4;1900;3;0;0;0;0;1;0;Senior;Middle Income;3.784189633918261;Medium;10.75;475.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2230;46;22;72;91711;4;1400;2;149;0;0;0;1;1;Senior;High Income;4.290459441148391;Medium;18.0;350.0;5.0106352940962555;2.0694444444444446;High Spender;High Dependency;Adult;Graduate
2231;36;11;183;94704;1;3000;3;0;1;0;1;1;1;Senior;High Income;5.214935757608986;Small;183.0;3000.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2232;46;20;134;94575;1;5700;1;146;0;1;0;1;0;Senior;High Income;4.90527477843843;Small;134.0;5700.0;4.990432586778736;1.0895522388059702;High Spender;High Dependency;Adult;Undergraduate
2233;59;33;140;95035;2;500;1;262;0;0;0;1;0;Senior;High Income;4.948759890378168;Small;70.0;250.0;5.572154032177765;1.8714285714285714;High Spender;High Dependency;Senior;Undergraduate
2234;59;35;39;92028;1;1800;3;0;0;0;0;1;0;Senior;Middle Income;3.6888794541139363;Small;39.0;1800.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
2235;36;12;35;95812;4;400;2;0;0;0;0;1;0;Senior;Middle Income;3.58351893845611;Medium;8.75;100.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2236;63;37;141;92121;2;6900;1;0;0;0;0;1;1;Senior;High Income;4.955827057601261;Small;70.5;3450.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2237;51;24;23;95616;1;500;2;0;0;0;0;1;0;Senior;Low Income;3.1780538303479458;Small;23.0;500.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2238;30;5;134;92647;1;0;1;0;0;0;0;1;1;Mid-Level;High Income;4.90527477843843;Small;134.0;0.0;0.0;0.0;Low Spender;No Mortgage;Adult;Undergraduate
2239;48;22;35;92709;1;1400;3;0;0;0;0;1;0;Senior;Middle Income;3.58351893845611;Small;35.0;1400.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2240;55;29;42;95833;4;2500;1;0;0;1;0;0;0;Senior;Middle Income;3.7612001156935624;Medium;10.5;625.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2241;41;17;81;92868;4;200;3;167;0;1;0;0;0;Senior;High Income;4.406719247264253;Medium;20.25;50.0;5.123963979403259;2.0617283950617282;High Spender;High Dependency;Adult;Advanced/PhD
2242;26;0;14;94301;4;400;1;94;0;0;0;1;0;Junior;Low Income;2.70805020110221;Medium;3.5;100.0;4.553876891600541;6.714285714285714;High Spender;High Dependency;Young Adult;Undergraduate
2243;41;17;45;93437;1;1800;1;172;0;1;0;1;0;Senior;Middle Income;3.828641396489095;Small;45.0;1800.0;5.153291594497779;3.8222222222222224;High Spender;High Dependency;Adult;Undergraduate
2244;54;28;79;91342;3;1700;2;150;0;0;0;1;1;Senior;High Income;4.382026634673881;Medium;26.333333333333332;566.6666666666666;5.017279836814924;1.8987341772151898;High Spender;High Dependency;Senior;Graduate
2245;57;31;53;92806;1;800;2;120;0;0;0;0;0;Senior;Middle Income;3.9889840465642745;Small;53.0;800.0;4.795790545596741;2.2641509433962264;High Spender;High Dependency;Senior;Graduate
2246;54;28;33;94111;2;700;2;0;0;0;0;0;1;Senior;Middle Income;3.5263605246161616;Small;16.5;350.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2247;35;11;190;92093;3;3100;2;266;1;0;0;0;0;Senior;High Income;5.25227342804663;Medium;63.333333333333336;1033.3333333333333;5.58724865840025;1.4;High Spender;High Dependency;Adult;Graduate
2248;60;34;60;95616;1;2500;3;103;0;0;0;0;0;Senior;Middle Income;4.110873864173311;Small;60.0;2500.0;4.6443908991413725;1.7166666666666666;High Spender;High Dependency;Senior;Advanced/PhD
2249;63;37;8;94618;1;800;2;97;0;0;0;1;0;Senior;Low Income;2.1972245773362196;Small;8.0;800.0;4.584967478670572;12.125;High Spender;High Dependency;Senior;Graduate
2250;41;14;38;95814;3;1000;2;150;0;0;0;1;0;Senior;Middle Income;3.6635616461296463;Medium;12.666666666666666;333.3333333333333;5.017279836814924;3.9473684210526314;High Spender;High Dependency;Adult;Graduate
2251;46;22;154;93109;1;5000;1;0;0;0;0;1;0;Senior;High Income;5.043425116919247;Small;154.0;5000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2252;31;5;54;92173;4;2200;2;0;0;0;0;0;0;Mid-Level;Middle Income;4.007333185232471;Medium;13.5;550.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2253;58;32;41;95819;3;1400;1;0;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Medium;13.666666666666666;466.6666666666667;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2254;59;35;25;95827;2;300;1;75;0;0;0;1;0;Senior;Middle Income;3.258096538021482;Small;12.5;150.0;4.330733340286331;3.0;High Spender;High Dependency;Senior;Undergraduate
2255;46;22;53;90025;2;1700;1;109;0;0;0;0;0;Senior;Middle Income;3.9889840465642745;Small;26.5;850.0;4.700480365792417;2.056603773584906;High Spender;High Dependency;Adult;Undergraduate
2256;33;9;79;94612;1;100;1;0;0;0;0;1;0;Senior;High Income;4.382026634673881;Small;79.0;100.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2257;56;31;13;94305;4;900;2;76;0;0;1;1;1;Senior;Low Income;2.6390573296152584;Medium;3.25;225.0;4.343805421853684;5.846153846153846;High Spender;High Dependency;Senior;Graduate
2258;47;23;130;91763;2;1400;1;0;0;0;0;0;0;Senior;High Income;4.875197323201151;Small;65.0;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2259;59;33;93;91320;2;700;2;0;0;0;0;0;0;Senior;High Income;4.543294782270004;Small;46.5;350.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2260;24;0;82;90401;3;800;1;0;0;0;0;1;0;Junior;High Income;4.418840607796598;Medium;27.333333333333332;266.6666666666667;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
2261;39;14;15;93561;2;300;2;92;0;0;0;0;0;Senior;Low Income;2.772588722239781;Small;7.5;150.0;4.532599493153256;6.133333333333334;High Spender;High Dependency;Adult;Graduate
2262;30;3;150;94305;4;5000;2;0;1;0;0;1;0;Mid-Level;High Income;5.017279836814924;Medium;37.5;1250.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2263;55;29;131;95070;2;700;2;0;1;0;0;0;1;Senior;High Income;4.882801922586371;Small;65.5;350.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
2264;47;21;28;92868;3;1500;1;0;0;0;0;1;0;Senior;Middle Income;3.367295829986474;Medium;9.333333333333334;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2265;35;11;9;93106;4;700;2;0;0;0;0;1;0;Senior;Low Income;2.302585092994046;Medium;2.25;175.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2266;47;23;88;94305;4;1400;2;0;0;0;0;0;0;Senior;High Income;4.48863636973214;Medium;22.0;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2267;38;13;143;94550;1;4100;1;0;0;0;0;0;0;Senior;High Income;4.969813299576001;Small;143.0;4100.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2268;38;13;168;92647;2;1300;3;0;1;0;0;0;0;Senior;High Income;5.1298987149230735;Small;84.0;650.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2269;27;3;105;94304;1;3000;2;0;1;1;0;0;0;Mid-Level;High Income;4.663439094112067;Small;105.0;3000.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
2270;42;18;62;94305;3;2100;3;0;0;0;0;1;0;Senior;Middle Income;4.143134726391533;Medium;20.666666666666668;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
2271;26;2;51;92103;4;2600;1;0;0;0;0;1;0;Junior;Middle Income;3.9512437185814275;Medium;12.75;650.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
2272;60;34;101;94928;3;4400;1;0;0;0;0;1;1;Senior;High Income;4.624972813284271;Medium;33.666666666666664;1466.6666666666667;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
2273;27;3;90;91365;3;800;1;0;0;0;0;1;0;Mid-Level;High Income;4.51085950651685;Medium;30.0;266.6666666666667;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
2274;27;1;83;91775;4;2100;3;0;0;0;0;1;1;Junior;High Income;4.430816798843313;Medium;20.75;525.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
2275;40;15;21;90034;2;0;3;0;0;0;0;1;0;Senior;Low Income;3.091042453358316;Small;10.5;0.0;0.0;0.0;Low Spender;No Mortgage;Adult;Advanced/PhD
2276;40;16;115;94305;1;3400;1;0;0;0;0;1;0;Senior;High Income;4.7535901911063645;Small;115.0;3400.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2277;29;3;172;92093;4;4400;1;0;1;0;0;0;0;Mid-Level;High Income;5.153291594497779;Medium;43.0;1100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
2278;30;6;32;91330;2;1000;2;0;0;0;0;0;0;Senior;Middle Income;3.4965075614664802;Small;16.0;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
2279;30;4;204;91107;2;4500;1;0;0;0;0;1;0;Mid-Level;High Income;5.3230099791384085;Small;102.0;2250.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2280;47;23;34;91711;4;600;1;0;0;0;1;1;1;Senior;Middle Income;3.5553480614894135;Medium;8.5;150.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
2281;33;7;30;94920;2;2000;3;132;0;0;0;0;0;Senior;Middle Income;3.4339872044851463;Small;15.0;1000.0;4.890349128221754;4.4;High Spender;High Dependency;Adult;Advanced/PhD
2282;57;32;31;95039;3;1300;2;0;0;0;0;1;1;Senior;Middle Income;3.4657359027997265;Medium;10.333333333333334;433.3333333333333;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
